word_count,char_count,char_count_no_spaces,sentence_count,avg_word_length,avg_sentence_length,unique_word_count,lexical_diversity,digit_count,digit_ratio,uppercase_count,uppercase_ratio,punctuation_count,punctuation_ratio,syllable_count,flesch_kincaid_score,is_short_text,is_long_text
610,4294,3685,1,6.040983606557377,610.0,397,0.6508196721311476,0,0.0,0,0.0,0,0.0,1490,-732.9666393442623,0,1
284,1975,1692,1,5.957746478873239,284.0,212,0.7464788732394366,0,0.0,0,0.0,0,0.0,706,-311.76852112676056,0,1
1507,9258,7752,1,5.143994691439947,1507.0,784,0.5202388852023888,0,0.0,0,0.0,0,0.0,3283,-1883.1928699402788,0,1
212,1589,1378,1,6.5,212.0,166,0.7830188679245284,0,0.0,0,0.0,0,0.0,581,-233.47301886792454,0,1
1020,7284,6265,1,6.142156862745098,1020.0,730,0.7156862745098039,0,0.0,0,0.0,0,0.0,2636,-1274.4822549019607,0,1
289,2059,1771,1,6.1280276816609,289.0,212,0.7335640138408305,0,0.0,0,0.0,0,0.0,708,-316.09960207612454,0,1
134,933,800,1,5.970149253731344,134.0,107,0.7985074626865671,0,0.0,0,0.0,0,0.0,351,-124.79111940298509,0,1
822,5677,4856,1,5.907542579075426,822.0,531,0.6459854014598541,0,0.0,0,0.0,0,0.0,2076,-1013.5504014598541,0,1
672,4794,4123,1,6.135416666666667,672.0,462,0.6875,0,0.0,0,0.0,0,0.0,1734,-821.8444642857143,0,1
279,1754,1476,1,5.290322580645161,279.0,190,0.6810035842293907,0,0.0,0,0.0,0,0.0,601,-285.3277240143369,0,1
103,644,542,1,5.262135922330097,103.0,82,0.7961165048543689,0,0.0,0,0.0,0,0.0,216,-53.09995145631068,0,1
444,3233,2790,1,6.283783783783784,444.0,349,0.786036036036036,0,0.0,0,0.0,0,0.0,1167,-528.3305405405406,0,1
188,1348,1161,1,6.175531914893617,188.0,147,0.7819148936170213,0,0.0,0,0.0,0,0.0,496,-196.12670212765957,0,1
689,4495,3807,1,5.5253991291727145,689.0,455,0.660377358490566,0,0.0,0,0.0,0,0.0,1594,-827.9062191582003,0,1
141,1065,925,1,6.560283687943262,141.0,125,0.8865248226950354,0,0.0,0,0.0,0,0.0,390,-142.6990425531915,0,1
555,3701,3147,1,5.6702702702702705,555.0,339,0.6108108108108108,0,0.0,0,0.0,0,0.0,1309,-656.4143693693693,0,1
240,1579,1340,1,5.583333333333333,240.0,179,0.7458333333333333,0,0.0,0,0.0,0,0.0,557,-244.6470833333333,0,1
675,4729,4055,1,6.007407407407407,675.0,430,0.6370370370370371,0,0.0,0,0.0,0,0.0,1698,-821.8498888888889,0,1
292,1984,1693,1,5.7979452054794525,292.0,227,0.7773972602739726,0,0.0,0,0.0,0,0.0,706,-318.07527397260276,0,1
199,1411,1213,1,6.0954773869346734,199.0,161,0.8090452261306532,0,0.0,0,0.0,0,0.0,504,-204.07806532663315,0,1
907,5582,4676,1,5.155457552370452,907.0,536,0.5909592061742006,0,0.0,0,0.0,0,0.0,1984,-1103.7296085997796,0,1
287,2228,1942,1,6.7665505226480835,287.0,207,0.7212543554006968,0,0.0,0,0.0,0,0.0,797,-333.16290940766555,0,1
318,1928,1611,1,5.066037735849057,318.0,210,0.660377358490566,0,0.0,0,0.0,0,0.0,690,-336.9706603773585,0,1
158,1131,974,1,6.1645569620253164,158.0,117,0.740506329113924,0,0.0,0,0.0,0,0.0,407,-153.3795569620253,0,1
283,2111,1829,1,6.4628975265017665,283.0,215,0.7597173144876325,0,0.0,0,0.0,0,0.0,801,-331.1713604240283,0,1
537,3553,3017,1,5.618249534450651,537.0,371,0.6908752327746741,0,0.0,0,0.0,0,0.0,1214,-627.1335288640596,0,1
680,4915,4236,1,6.229411764705882,680.0,523,0.7691176470588236,0,0.0,0,0.0,0,0.0,1652,-823.1726470588235,0,1
554,3386,2833,1,5.113718411552346,554.0,357,0.644404332129964,0,0.0,0,0.0,0,0.0,1214,-645.0642779783393,0,1
540,4000,3461,1,6.409259259259259,540.0,391,0.7240740740740741,0,0.0,0,0.0,0,0.0,1484,-660.3287037037037,0,1
1215,7760,6546,1,5.387654320987655,1215.0,692,0.5695473251028806,0,0.0,0,0.0,0,0.0,2814,-1511.8595679012346,0,1
90,556,467,1,5.188888888888889,90.0,72,0.8,0,0.0,0,0.0,0,0.0,199,-43.05277777777778,0,0
983,6669,5687,1,5.785350966429298,983.0,606,0.6164801627670397,0,0.0,0,0.0,0,0.0,2427,-1219.4502492370295,0,1
1115,7869,6755,1,6.058295964125561,1115.0,636,0.5704035874439461,0,0.0,0,0.0,0,0.0,2813,-1394.2894843049328,0,1
345,2323,1979,1,5.736231884057971,345.0,240,0.6956521739130435,0,0.0,0,0.0,0,0.0,835,-387.12442028985504,0,1
365,2270,1906,1,5.221917808219178,365.0,243,0.6657534246575343,0,0.0,0,0.0,0,0.0,818,-402.3548630136986,0,1
319,2492,2174,1,6.815047021943574,319.0,210,0.658307210031348,0,0.0,0,0.0,0,0.0,879,-373.46970219435735,0,1
498,3574,3077,1,6.178714859437751,498.0,329,0.6606425702811245,0,0.0,0,0.0,0,0.0,1308,-598.4180120481927,0,1
202,1562,1361,1,6.737623762376238,202.0,153,0.7574257425742574,0,0.0,0,0.0,0,0.0,562,-222.9739108910891,0,1
1243,8092,6850,1,5.510860820595334,1243.0,745,0.5993563958165729,0,0.0,0,0.0,0,0.0,2888,-1548.7020072405471,0,1
184,1151,968,1,5.260869565217392,184.0,145,0.7880434782608695,0,0.0,0,0.0,0,0.0,406,-164.97695652173914,0,1
189,1411,1223,1,6.470899470899471,189.0,168,0.8888888888888888,0,0.0,0,0.0,0,0.0,513,-201.99357142857144,0,1
412,2931,2520,1,6.116504854368932,412.0,311,0.7548543689320388,0,0.0,0,0.0,0,0.0,1067,-484.41233009708736,0,1
244,1573,1330,1,5.450819672131147,244.0,182,0.7459016393442623,0,0.0,0,0.0,0,0.0,536,-242.38795081967214,0,1
990,6903,5914,1,5.973737373737373,990.0,665,0.6717171717171717,0,0.0,0,0.0,0,0.0,2487,-1231.1434848484848,0,1
543,3503,2961,1,5.45303867403315,543.0,362,0.6666666666666666,0,0.0,0,0.0,0,0.0,1256,-638.0808379373848,0,1
90,590,501,1,5.566666666666666,90.0,76,0.8444444444444444,0,0.0,0,0.0,0,0.0,201,-44.38833333333332,0,0
374,2307,1934,1,5.171122994652406,374.0,234,0.6256684491978609,0,0.0,0,0.0,0,0.0,811,-409.68879679144385,0,1
155,1065,911,1,5.877419354838709,155.0,123,0.7935483870967742,0,0.0,0,0.0,0,0.0,392,-146.65983870967742,0,1
224,1565,1342,1,5.991071428571429,224.0,183,0.8169642857142857,0,0.0,0,0.0,0,0.0,566,-236.22482142857143,0,1
533,3703,3171,1,5.949343339587242,533.0,370,0.6941838649155723,0,0.0,0,0.0,0,0.0,1344,-637.6117166979361,0,1
447,3162,2716,1,6.076062639821029,447.0,302,0.6756152125279642,0,0.0,0,0.0,0,0.0,1133,-526.599004474273,0,1
201,1616,1416,1,7.044776119402985,201.0,141,0.7014925373134329,0,0.0,0,0.0,0,0.0,580,-227.8878855721393,0,1
775,5808,5034,1,6.495483870967742,775.0,561,0.7238709677419355,0,0.0,0,0.0,0,0.0,2057,-960.1820322580645,0,1
197,1334,1138,1,5.776649746192893,197.0,156,0.7918781725888325,0,0.0,0,0.0,0,0.0,478,-195.0913959390863,0,1
92,612,521,1,5.663043478260869,92.0,77,0.8369565217391305,0,0.0,0,0.0,0,0.0,214,-52.56282608695652,0,0
47,311,265,1,5.638297872340425,47.0,41,0.8723404255319149,0,0.0,0,0.0,0,0.0,111,3.796702127659586,0,0
2018,12736,10719,1,5.3116947472745295,2018.0,1077,0.5336967294350843,0,0.0,0,0.0,0,0.0,4528,-2551.4177254707633,0,1
776,5380,4605,1,5.934278350515464,776.0,534,0.6881443298969072,0,0.0,0,0.0,0,0.0,1923,-950.8983762886598,0,1
186,1328,1143,1,6.145161290322581,186.0,158,0.8494623655913979,0,0.0,0,0.0,0,0.0,480,-190.0617741935484,0,1
1094,6861,5768,1,5.272394881170018,1094.0,658,0.6014625228519196,0,0.0,0,0.0,0,0.0,2481,-1351.661252285192,0,1
649,4292,3644,1,5.614791987673343,649.0,426,0.6563944530046225,0,0.0,0,0.0,0,0.0,1535,-779.0121494607088,0,1
2305,14171,11867,1,5.148373101952278,2305.0,1128,0.4893709327548807,0,0.0,0,0.0,0,0.0,5042,-2921.1288611713667,0,1
2126,14344,12219,1,5.7474129821260584,2126.0,1287,0.6053621825023519,0,0.0,0,0.0,0,0.0,5175,-2703.2573330197556,0,1
2181,13414,11234,1,5.1508482347547,2181.0,1174,0.5382851902796882,0,0.0,0,0.0,0,0.0,4736,-2758.971006419074,0,1
455,3169,2715,1,5.967032967032967,455.0,301,0.6615384615384615,0,0.0,0,0.0,0,0.0,1084,-527.8482967032967,0,1
360,2447,2088,1,5.8,360.0,258,0.7166666666666667,0,0.0,0,0.0,0,0.0,859,-404.57027777777773,0,1
522,3385,2864,1,5.486590038314176,522.0,317,0.60727969348659,0,0.0,0,0.0,0,0.0,1209,-610.9621264367815,0,1
737,4774,4038,1,5.478968792401628,737.0,444,0.6024423337856174,0,0.0,0,0.0,0,0.0,1673,-887.692815468114,0,1
261,1824,1564,1,5.992337164750958,261.0,213,0.8160919540229885,0,0.0,0,0.0,0,0.0,650,-282.1393295019157,0,1
653,4630,3978,1,6.091883614088821,653.0,415,0.6355283307810107,0,0.0,0,0.0,0,0.0,1649,-793.8336064318529,0,1
330,2257,1928,1,5.842424242424243,330.0,233,0.706060606060606,0,0.0,0,0.0,0,0.0,795,-366.9513636363636,0,1
476,3098,2623,1,5.510504201680672,476.0,309,0.6491596638655462,0,0.0,0,0.0,0,0.0,1118,-553.1242436974791,0,1
360,2841,2482,1,6.894444444444445,360.0,290,0.8055555555555556,0,0.0,0,0.0,0,0.0,1048,-436.12277777777774,0,1
844,6030,5187,1,6.145734597156398,844.0,559,0.6623222748815166,0,0.0,0,0.0,0,0.0,2209,-1047.6646445497631,0,1
254,1937,1684,1,6.6299212598425195,254.0,193,0.7598425196850394,0,0.0,0,0.0,0,0.0,679,-284.0260236220472,0,1
352,2322,1971,1,5.599431818181818,352.0,181,0.5142045454545454,0,0.0,0,0.0,0,0.0,845,-395.03914772727273,0,1
588,4726,4139,1,7.039115646258503,588.0,441,0.75,0,0.0,0,0.0,0,0.0,1789,-740.4202721088435,0,1
1581,11202,9622,1,6.086021505376344,1581.0,861,0.5445920303605313,0,0.0,0,0.0,0,0.0,4056,-2002.6494402277042,0,1
1427,8793,7367,1,5.162578836720392,1427.0,818,0.5732305536089699,0,0.0,0,0.0,0,0.0,3129,-1780.0469901892081,0,1
152,1089,938,1,6.171052631578948,152.0,129,0.8486842105263158,0,0.0,0,0.0,0,0.0,397,-147.7367105263158,0,1
362,2459,2098,1,5.795580110497237,362.0,266,0.7348066298342542,0,0.0,0,0.0,0,0.0,883,-410.3625138121547,0,1
269,1798,1530,1,5.687732342007435,269.0,194,0.7211895910780669,0,0.0,0,0.0,0,0.0,652,-288.5348884758364,0,1
663,4567,3905,1,5.889894419306184,663.0,460,0.693815987933635,0,0.0,0,0.0,0,0.0,1621,-802.0063273001508,0,1
190,1365,1176,1,6.189473684210526,190.0,151,0.7947368421052632,0,0.0,0,0.0,0,0.0,504,-199.58815789473684,0,1
97,633,537,1,5.536082474226804,97.0,80,0.8247422680412371,0,0.0,0,0.0,0,0.0,221,-56.19386597938144,0,0
317,2235,1919,1,6.053627760252366,317.0,246,0.7760252365930599,0,0.0,0,0.0,0,0.0,804,-357.69528391167194,0,1
1653,9879,8227,1,4.977011494252873,1653.0,830,0.5021173623714459,0,0.0,0,0.0,0,0.0,3498,-2069.245762250454,0,1
708,4307,3600,1,5.084745762711864,708.0,440,0.6214689265536724,0,0.0,0,0.0,0,0.0,1538,-844.1212146892655,0,1
91,616,526,1,5.78021978021978,91.0,78,0.8571428571428571,0,0.0,0,0.0,0,0.0,227,-61.38478021978021,0,0
172,1109,938,1,5.453488372093023,172.0,127,0.7383720930232558,0,0.0,0,0.0,0,0.0,398,-155.8336046511628,0,1
358,2305,1948,1,5.441340782122905,358.0,243,0.6787709497206704,0,0.0,0,0.0,0,0.0,808,-394.20969273743026,0,1
150,1077,928,1,6.1866666666666665,150.0,114,0.76,0,0.0,0,0.0,0,0.0,377,-139.21633333333332,0,1
1148,7880,6733,1,5.864982578397212,1148.0,673,0.5862369337979094,0,0.0,0,0.0,0,0.0,2917,-1438.2755400696865,0,1
272,2235,1964,1,7.220588235294118,272.0,207,0.7610294117647058,0,0.0,0,0.0,0,0.0,807,-325.07639705882355,0,1
2049,13359,11311,1,5.520253782332845,2049.0,944,0.46071254270375794,0,0.0,0,0.0,0,0.0,4831,-2598.5649023914107,0,1
462,3131,2670,1,5.779220779220779,462.0,318,0.6883116883116883,0,0.0,0,0.0,0,0.0,1137,-541.6734415584416,0,1
1405,9058,7654,1,5.447686832740214,1405.0,829,0.5900355871886122,0,0.0,0,0.0,0,0.0,3233,-1757.9591637010676,0,1
447,3090,2644,1,5.914988814317673,447.0,332,0.7427293064876958,0,0.0,0,0.0,0,0.0,1117,-524.4477740492171,0,1
1254,8725,7472,1,5.9585326953748,1254.0,840,0.6698564593301436,0,0.0,0,0.0,0,0.0,3123,-1573.0398803827752,0,1
296,1849,1554,1,5.25,296.0,215,0.7263513513513513,0,0.0,0,0.0,0,0.0,662,-312.37783783783783,0,1
302,1963,1662,1,5.503311258278146,302.0,221,0.7317880794701986,0,0.0,0,0.0,0,0.0,694,-323.8755960264901,0,1
159,1186,1028,1,6.465408805031447,159.0,131,0.8238993710691824,0,0.0,0,0.0,0,0.0,422,-159.3756918238994,0,1
255,1963,1709,1,6.701960784313726,255.0,196,0.7686274509803922,0,0.0,0,0.0,0,0.0,754,-302.37245098039216,0,1
475,3280,2806,1,5.907368421052632,475.0,344,0.7242105263157895,0,0.0,0,0.0,0,0.0,1169,-558.5742631578947,0,1
714,5035,4322,1,6.053221288515406,714.0,457,0.6400560224089635,0,0.0,0,0.0,0,0.0,1893,-880.705756302521,0,1
192,1392,1201,1,6.255208333333333,192.0,142,0.7395833333333334,0,0.0,0,0.0,0,0.0,494,-197.3972916666667,0,1
379,2513,2135,1,5.633245382585752,379.0,260,0.6860158311345647,0,0.0,0,0.0,0,0.0,852,-420.97106860158317,0,1
795,5032,4238,1,5.330817610062893,795.0,327,0.41132075471698115,0,0.0,0,0.0,0,0.0,1815,-963.8744339622641,0,1
538,3641,3104,1,5.769516728624535,538.0,378,0.7026022304832714,0,0.0,0,0.0,0,0.0,1321,-640.1339591078066,0,1
100,678,579,1,5.79,100.0,86,0.86,0,0.0,0,0.0,0,0.0,251,-74.01599999999999,0,0
720,4348,3629,1,5.040277777777778,720.0,446,0.6194444444444445,0,0.0,0,0.0,0,0.0,1531,-856.9609722222222,0,1
132,830,699,1,5.295454545454546,132.0,98,0.7424242424242424,0,0.0,0,0.0,0,0.0,291,-97.25818181818181,0,1
347,2280,1934,1,5.573487031700288,347.0,251,0.723342939481268,0,0.0,0,0.0,0,0.0,807,-384.03646974063406,0,1
1016,6410,5395,1,5.31003937007874,1016.0,616,0.6062992125984252,0,0.0,0,0.0,0,0.0,2315,-1250.9054527559053,0,1
1551,9740,8190,1,5.28046421663443,1551.0,848,0.5467440361057382,0,0.0,0,0.0,0,0.0,3477,-1944.1959477756288,0,1
2215,14174,11960,1,5.399548532731377,2215.0,1098,0.49571106094808126,0,0.0,0,0.0,0,0.0,5005,-2808.4665801354404,0,1
173,1444,1272,1,7.3526011560693645,173.0,145,0.838150289017341,0,0.0,0,0.0,0,0.0,553,-210.17656069364162,0,1
1118,6972,5855,1,5.237030411449016,1118.0,643,0.575134168157424,0,0.0,0,0.0,0,0.0,2510,-1381.4943381037567,0,1
268,1988,1721,1,6.4216417910447765,268.0,218,0.8134328358208955,0,0.0,0,0.0,0,0.0,715,-301.9064179104478,0,1
456,2987,2532,1,5.552631578947368,456.0,308,0.6754385964912281,0,0.0,0,0.0,0,0.0,1073,-527.3845175438597,0,1
309,2230,1922,1,6.2200647249190935,309.0,244,0.7896440129449838,0,0.0,0,0.0,0,0.0,812,-352.79768608414236,0,1
252,1735,1484,1,5.888888888888889,252.0,202,0.8015873015873016,0,0.0,0,0.0,0,0.0,625,-269.82253968253974,0,1
973,7040,6068,1,6.236382322713258,973.0,613,0.6300102774922919,0,0.0,0,0.0,0,0.0,2594,-1218.290488180884,0,1
183,1158,976,1,5.333333333333333,183.0,141,0.7704918032786885,0,0.0,0,0.0,0,0.0,439,-175.23931693989073,0,1
165,1178,1014,1,6.1454545454545455,165.0,146,0.8848484848484849,0,0.0,0,0.0,0,0.0,421,-161.01106060606062,0,1
118,826,709,1,6.008474576271187,118.0,94,0.7966101694915254,0,0.0,0,0.0,0,0.0,301,-99.87093220338983,0,1
209,1356,1148,1,5.492822966507177,209.0,164,0.784688995215311,0,0.0,0,0.0,0,0.0,471,-200.30566985645933,0,1
458,3115,2658,1,5.8034934497816595,458.0,317,0.6921397379912664,0,0.0,0,0.0,0,0.0,1139,-538.0276637554584,0,1
36,252,217,1,6.027777777777778,36.0,30,0.8333333333333334,0,0.0,0,0.0,0,0.0,89,11.45444444444442,0,0
1077,7177,6101,1,5.6648096564531105,1077.0,599,0.5561745589600743,0,0.0,0,0.0,0,0.0,2574,-1336.9023259052926,0,1
590,3921,3332,1,5.647457627118644,590.0,314,0.5322033898305085,0,0.0,0,0.0,0,0.0,1403,-703.0807627118644,0,1
454,2901,2448,1,5.392070484581498,454.0,279,0.6145374449339207,0,0.0,0,0.0,0,0.0,1014,-517.5971585903084,0,1
917,6088,5172,1,5.6401308615049075,917.0,536,0.5845147219193021,0,0.0,0,0.0,0,0.0,2240,-1132.0741603053436,0,1
114,742,629,1,5.517543859649122,114.0,95,0.8333333333333334,0,0.0,0,0.0,0,0.0,236,-65.78254385964915,0,1
1323,8540,7218,1,5.45578231292517,1323.0,775,0.5857898715041572,0,0.0,0,0.0,0,0.0,3017,-1650.1184391534393,0,1
254,1715,1462,1,5.755905511811024,254.0,193,0.7598425196850394,0,0.0,0,0.0,0,0.0,613,-268.4094881889764,0,1
564,4004,3441,1,6.101063829787234,564.0,377,0.6684397163120568,0,0.0,0,0.0,0,0.0,1438,-679.5986879432625,0,1
574,4062,3489,1,6.078397212543554,574.0,424,0.7386759581881533,0,0.0,0,0.0,0,0.0,1490,-695.3737108013937,0,1
540,3364,2825,1,5.231481481481482,540.0,362,0.6703703703703704,0,0.0,0,0.0,0,0.0,1206,-629.3883333333333,0,1
272,1959,1688,1,6.205882352941177,272.0,220,0.8088235294117647,0,0.0,0,0.0,0,0.0,720,-305.85323529411767,0,1
736,4750,4015,1,5.455163043478261,736.0,482,0.654891304347826,0,0.0,0,0.0,0,0.0,1722,-890.5794021739131,0,1
284,1952,1669,1,5.876760563380282,284.0,206,0.7253521126760564,0,0.0,0,0.0,0,0.0,692,-308.8058450704225,0,1
305,1959,1655,1,5.426229508196721,305.0,203,0.6655737704918033,0,0.0,0,0.0,0,0.0,696,-326.81122950819673,0,1
803,5340,4538,1,5.651307596513076,803.0,527,0.6562889165628891,0,0.0,0,0.0,0,0.0,1935,-981.8887858032379,0,1
318,2155,1838,1,5.779874213836478,318.0,240,0.7547169811320755,0,0.0,0,0.0,0,0.0,739,-346.2313522012579,0,1
53,332,280,1,5.283018867924528,53.0,43,0.8113207547169812,0,0.0,0,0.0,0,0.0,121,0.7255660377358311,0,0
186,1215,1030,1,5.537634408602151,186.0,143,0.7688172043010753,0,0.0,0,0.0,0,0.0,434,-175.19833333333335,0,1
137,900,764,1,5.576642335766423,137.0,108,0.7883211678832117,0,0.0,0,0.0,0,0.0,329,-115.59273722627736,0,1
617,4435,3819,1,6.189627228525121,617.0,480,0.7779578606158833,0,0.0,0,0.0,0,0.0,1564,-747.6092463533225,0,1
547,4103,3557,1,6.502742230347349,547.0,393,0.7184643510054844,0,0.0,0,0.0,0,0.0,1497,-668.7434277879343,0,1
389,2600,2212,1,5.686375321336761,389.0,295,0.7583547557840618,0,0.0,0,0.0,0,0.0,919,-440.84931876606686,0,1
1104,7358,6255,1,5.665760869565218,1104.0,667,0.6041666666666666,0,0.0,0,0.0,0,0.0,2675,-1373.9877355072463,0,1
647,4256,3610,1,5.579598145285935,647.0,423,0.6537867078825348,0,0.0,0,0.0,0,0.0,1538,-777.1302241112828,0,1
153,1047,895,1,5.849673202614379,153.0,130,0.8496732026143791,0,0.0,0,0.0,0,0.0,345,-127.58460784313726,0,1
277,1934,1658,1,5.985559566787003,277.0,219,0.7906137184115524,0,0.0,0,0.0,0,0.0,694,-303.84045126353794,0,1
816,5313,4498,1,5.512254901960785,816.0,455,0.5575980392156863,0,0.0,0,0.0,0,0.0,1965,-998.6911029411764,0,1
680,4568,3889,1,5.719117647058823,680.0,440,0.6470588235294118,0,0.0,0,0.0,0,0.0,1618,-820.1676470588235,0,1
169,1210,1042,1,6.165680473372781,169.0,142,0.8402366863905325,0,0.0,0,0.0,0,0.0,439,-168.98275147928996,0,1
992,6401,5410,1,5.453629032258065,992.0,564,0.5685483870967742,0,0.0,0,0.0,0,0.0,2308,-1222.5944354838712,0,1
229,1767,1539,1,6.720524017467249,229.0,166,0.7248908296943232,0,0.0,0,0.0,0,0.0,621,-253.84360262008732,0,1
398,3050,2653,1,6.665829145728643,398.0,278,0.6984924623115578,0,0.0,0,0.0,0,0.0,1114,-478.7845979899497,0,1
353,2420,2068,1,5.858356940509915,353.0,196,0.5552407932011332,0,0.0,0,0.0,0,0.0,798,-387.9284560906516,0,1
1013,7321,6309,1,6.228035538005923,1013.0,633,0.6248766041461007,0,0.0,0,0.0,0,0.0,2665,-1268.1760562685095,0,1
106,722,617,1,5.820754716981132,106.0,94,0.8867924528301887,0,0.0,0,0.0,0,0.0,255,-75.54518867924529,0,1
564,3822,3259,1,5.778368794326241,564.0,381,0.675531914893617,0,0.0,0,0.0,0,0.0,1394,-674.910035460993,0,1
563,3885,3323,1,5.902309058614565,563.0,377,0.6696269982238011,0,0.0,0,0.0,0,0.0,1383,-672.6996358792185,0,1
608,3918,3311,1,5.4457236842105265,608.0,404,0.6644736842105263,0,0.0,0,0.0,0,0.0,1403,-722.2497039473683,0,1
171,1187,1017,1,5.947368421052632,171.0,133,0.7777777777777778,0,0.0,0,0.0,0,0.0,425,-164.83634502923977,0,1
578,4126,3549,1,6.140138408304498,578.0,372,0.643598615916955,0,0.0,0,0.0,0,0.0,1506,-701.1577335640138,0,1
102,652,551,1,5.401960784313726,102.0,80,0.7843137254901961,0,0.0,0,0.0,0,0.0,226,-58.927745098039225,0,1
1315,8791,7477,1,5.685931558935361,1315.0,838,0.6372623574144487,0,0.0,0,0.0,0,0.0,3195,-1648.687433460076,0,1
337,2487,2151,1,6.382789317507418,337.0,251,0.744807121661721,0,0.0,0,0.0,0,0.0,889,-389.8077299703265,0,1
350,2214,1865,1,5.328571428571428,350.0,232,0.6628571428571428,0,0.0,0,0.0,0,0.0,758,-378.3244285714286,0,1
553,3890,3338,1,6.036166365280289,553.0,347,0.6274864376130199,0,0.0,0,0.0,0,0.0,1409,-665.1950180831826,0,1
842,5864,5023,1,5.965558194774347,842.0,518,0.6152019002375297,0,0.0,0,0.0,0,0.0,2150,-1041.2269952494062,0,1
838,5665,4828,1,5.761336515513126,838.0,555,0.662291169451074,0,0.0,0,0.0,0,0.0,2031,-1028.2250238663485,0,1
131,832,702,1,5.358778625954199,131.0,103,0.7862595419847328,0,0.0,0,0.0,0,0.0,266,-85.5001145038168,0,1
106,712,607,1,5.726415094339623,106.0,91,0.8584905660377359,0,0.0,0,0.0,0,0.0,244,-69.30839622641508,0,1
248,1734,1487,1,5.995967741935484,248.0,184,0.7419354838709677,0,0.0,0,0.0,0,0.0,630,-268.2383870967742,0,1
238,1465,1228,1,5.159663865546219,238.0,178,0.7478991596638656,0,0.0,0,0.0,0,0.0,525,-235.13852941176475,0,1
1726,10362,8637,1,5.004055619930475,1726.0,876,0.507531865585168,0,0.0,0,0.0,0,0.0,3701,-2165.8352780996524,0,1
170,1095,926,1,5.447058823529412,170.0,128,0.7529411764705882,0,0.0,0,0.0,0,0.0,391,-152.39499999999998,0,1
1150,7386,6237,1,5.423478260869565,1150.0,729,0.6339130434782608,0,0.0,0,0.0,0,0.0,2605,-1424.3045652173912,0,1
258,1752,1495,1,5.794573643410852,258.0,161,0.624031007751938,0,0.0,0,0.0,0,0.0,634,-276.25259689922484,0,1
188,1357,1170,1,6.223404255319149,188.0,159,0.8457446808510638,0,0.0,0,0.0,0,0.0,484,-192.29053191489362,0,1
1415,8986,7572,1,5.351236749116608,1415.0,781,0.5519434628975265,0,0.0,0,0.0,0,0.0,3276,-1771.8081802120141,0,1
309,2129,1821,1,5.893203883495145,309.0,235,0.7605177993527508,0,0.0,0,0.0,0,0.0,757,-342.10027508090616,0,1
290,1993,1704,1,5.875862068965517,290.0,213,0.7344827586206897,0,0.0,0,0.0,0,0.0,681,-311.29637931034483,0,1
309,2076,1768,1,5.7216828478964405,309.0,210,0.6796116504854369,0,0.0,0,0.0,0,0.0,745,-339.76629449838185,0,1
586,3977,3392,1,5.78839590443686,586.0,428,0.7303754266211604,0,0.0,0,0.0,0,0.0,1427,-701.3177303754267,0,1
1104,7743,6640,1,6.0144927536231885,1104.0,689,0.6240942028985508,0,0.0,0,0.0,0,0.0,2777,-1379.5404528985507,0,1
404,2399,1996,1,4.9405940594059405,404.0,256,0.6336633663366337,0,0.0,0,0.0,0,0.0,856,-445.70559405940594,0,1
